Index	First	Quality_1	Second	Quality_2	Type	Longitude	Latitude	ElevAngle
240	2023-10-07 09:55:00	9	2023-10-07 21:28:00	9	Midnight	121.590	36.526	-6.00
241	2023-10-07 21:28:00	9	2023-10-08 09:56:00	9	Midday	121.429	31.585	-6.00
242	2023-10-08 09:56:00	9	2023-10-08 21:31:00	9	Midnight	121.018	36.020	-6.00
243	2023-10-08 21:31:00	9	2023-10-09 09:53:00	9	Midday	121.358	38.954	-6.00
244	2023-10-09 09:53:00	9	2023-10-09 21:26:00	9	Midnight	121.948	29.155	-6.00
245	2023-10-09 21:26:00	9	2023-10-10 09:56:00	9	Midday	121.539	23.064	-6.00
246	2023-10-10 09:56:00	9	2023-10-10 21:33:00	9	Midnight	120.630	32.503	-6.00
247	2023-10-10 21:33:00	9	2023-10-11 09:48:00	9	Midday	121.597	41.876	-6.00
248	2023-10-11 09:48:00	9	2023-10-11 21:28:00	9	Midnight	122.189	33.941	-6.00
249	2023-10-11 21:28:00	9	2023-10-12 09:52:00	9	Midday	121.657	27.358	-6.00
250	2023-10-12 09:52:00	9	2023-10-12 21:30:00	9	Midnight	121.375	29.132	-6.00
251	2023-10-12 21:30:00	9	2023-10-13 09:51:00	9	Midday	121.469	29.045	-6.00
252	2023-10-13 09:51:00	9	2023-10-13 21:28:00	9	Midnight	121.688	26.196	-6.00
253	2023-10-13 21:28:00	9	2023-10-14 09:53:00	9	Midday	121.408	23.039	-6.00
254	2023-10-14 09:53:00	9	2023-10-14 21:26:00	9	Midnight	121.628	20.595	-6.00
255	2023-10-14 21:26:00	9	2023-10-15 09:49:00	9	Midday	122.099	23.801	-6.00
256	2023-10-15 09:49:00	9	2023-10-15 21:34:00	9	Midnight	121.071	31.094	-6.00
257	2023-10-15 21:34:00	9	2023-10-16 09:49:00	9	Midday	121.043	30.072	-6.00
258	2023-10-16 09:49:00	9	2023-10-16 21:28:00	9	Midnight	121.765	24.073	-6.00
259	2023-10-16 21:28:00	9	2023-10-17 09:47:00	9	Midday	121.989	25.084	-6.00
260	2023-10-17 09:47:00	9	2023-10-17 21:33:00	9	Midnight	121.338	28.959	-6.00
261	2023-10-17 21:33:00	9	2023-10-18 09:50:00	9	Midday	120.937	25.629	-6.00
262	2023-10-18 09:50:00	9	2023-10-18 21:34:00	9	Midnight	120.787	26.043	-6.00
263	2023-10-18 21:34:00	9	2023-10-19 09:46:00	9	Midday	121.263	28.495	-6.00
264	2023-10-19 09:46:00	9	2023-10-19 21:28:00	9	Midnight	121.990	23.401	-6.00
265	2023-10-19 21:28:00	9	2023-10-20 09:39:00	9	Midday	122.842	28.090	-6.00
266	2023-10-20 09:39:00	9	2023-10-20 21:48:00	9	Midnight	120.320	41.318	-6.00
267	2023-10-20 21:48:00	9	2023-10-21 09:42:00	9	Midday	119.923	38.567	-6.00
268	2023-10-21 09:42:00	9	2023-10-21 21:29:00	9	Midnight	122.277	25.210	-6.00
269	2023-10-21 21:29:00	9	2023-10-22 09:43:00	9	Midday	122.132	23.945	-6.00
270	2023-10-22 09:43:00	9	2023-10-22 21:37:00	9	Midnight	121.113	29.008	-6.00
271	2023-10-22 21:37:00	9	2023-10-23 09:41:00	9	Midday	121.344	29.700	-6.00
272	2023-10-23 09:41:00	9	2023-10-23 21:32:00	9	Midnight	121.951	26.091	-6.00
273	2023-10-23 21:32:00	9	2023-10-24 09:50:00	9	Midday	120.809	19.764	-6.00
274	2023-10-24 09:50:00	9	2023-10-24 21:34:00	9	Midnight	120.542	20.813	-6.00
275	2023-10-24 21:34:00	9	2023-10-25 09:47:00	9	Midday	120.901	22.287	-6.00
276	2023-10-25 09:47:00	9	2023-10-25 21:29:00	9	Midnight	121.512	18.941	-6.00
277	2023-10-25 21:29:00	9	2023-10-26 09:46:00	9	Midday	121.622	19.200	-6.00
